timestamp,"5,00% NORDEA KREDIT SDRO IO30 2056","4,00% NORDEA KREDIT SDRO IO30 2056","4,00% NORDEA KREDIT SDRO IO 2056","3,50% NORDEA KREDIT SDRO IO 2056","3,50% NORDEA KREDIT SDRO ANN SDRO 2056","5,00% NORDEA KREDIT SDRO 2046","3,00% NORDEA KREDIT SDRO 2046","5,00% NORDEA KREDIT SDRO IO 2056","5,00% NORDEA KREDIT SDRO 2056","4,00% NORDEA KREDIT SDRO 2056","4,00% NORDEA KREDIT SDRO 2046"
2025-01-06T12:00:02.474314+01:00,101.72,98.975,99.95,96.275,97.325,101.725,95.3,101.55,101.925,100.425,100.575
2025-01-06T12:00:03.442057+01:00,101.72,98.975,99.95,96.275,97.325,101.725,95.3,101.55,101.925,100.425,100.575
2025-01-06T12:15:03.031231+01:00,101.72,98.95,99.9,96.275,97.325,101.725,95.3,101.575,101.95,100.4,100.55
2025-01-06T12:15:04.461436+01:00,101.72,98.95,99.9,96.275,97.325,101.725,95.3,101.575,101.95,100.4,100.55
2025-01-06T12:30:02.517494+01:00,101.72,98.975,99.96,96.325,97.35,101.725,95.35,101.575,101.95,100.425,100.575
2025-01-06T12:30:03.129025+01:00,101.72,98.975,99.96,96.325,97.35,101.725,95.35,101.575,101.95,100.425,100.575
2025-01-06T12:45:01.982823+01:00,101.72,98.975,99.9,96.3,97.35,101.725,95.325,101.575,101.95,100.425,100.575
2025-01-06T12:45:02.616213+01:00,101.72,98.975,99.9,96.3,97.35,101.725,95.325,101.575,101.95,100.425,100.575
2025-01-06T13:00:05.177370+01:00,101.72,98.975,99.9,96.3,97.35,101.725,95.325,101.575,101.95,100.425,100.575
2025-01-06T13:00:05.905583+01:00,101.72,98.975,99.9,96.3,97.35,101.725,95.325,101.575,101.95,100.425,100.575
2025-01-07T13:01:06.981143+01:00,101.72,98.95,99.92,96.525,97.75,101.725,95.2,101.65,102.025,100.4,100.475
2025-01-07T13:01:07.600787+01:00,101.72,98.95,99.92,96.525,97.75,101.725,95.2,101.65,102.025,100.4,100.475
2025-01-07T13:21:27.166069+01:00,101.72,98.925,99.91,96.525,97.74,101.725,95.175,101.65,102.025,100.375,100.45
2025-01-07T13:21:27.834029+01:00,101.72,98.925,99.91,96.525,97.74,101.725,95.175,101.65,102.025,100.375,100.45
2025-01-07T13:32:29.020234+01:00,101.72,98.95,99.92,96.525,97.75,101.725,95.2,101.65,102.025,100.4,100.475
2025-01-07T13:32:30.001860+01:00,101.72,98.95,99.92,96.525,97.75,101.725,95.2,101.65,102.025,100.4,100.475
2025-01-07T13:55:40.986152+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T13:55:41.647816+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:01:35.546298+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:01:36.126048+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:04:43.420532+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:04:43.987087+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:06:01.250561+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:07:15.073989+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:40:51.946871+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:45:03.336549+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T14:50:03.117010+01:00,101.72,98.95,99.85,96.55,97.6,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T15:00:06.571466+01:00,101.72,98.95,99.9,96.53,97.78,101.725,95.2,101.65,102.025,100.4,100.475
2025-01-07T15:15:04.694759+01:00,101.72,98.975,99.95,96.58,97.83,101.725,95.25,101.65,102.025,100.425,100.5
2025-01-07T15:30:05.817630+01:00,101.72,98.95,99.93,96.56,97.81,101.725,95.225,101.65,102.025,100.4,100.475
2025-01-07T15:45:17.999352+01:00,101.72,98.95,99.93,96.56,97.81,101.725,95.4,101.65,102.025,100.4,100.475
2025-01-07T16:00:06.416108+01:00,101.72,98.95,99.92,96.55,97.8,101.725,95.4,101.65,102.025,100.4,100.475
2025-01-07T16:15:04.950625+01:00,101.72,98.925,99.94,96.57,97.82,101.725,95.35,101.65,102.025,100.375,100.45
2025-01-07T16:30:02.774314+01:00,101.72,98.925,99.88,96.53,97.78,101.725,95.35,101.65,102.025,100.375,100.45
2025-01-07T16:45:05.354123+01:00,101.72,98.925,99.87,96.5,97.75,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T17:00:04.840078+01:00,101.72,98.925,99.88,96.53,97.78,101.725,95.35,101.65,102.025,100.375,100.45
2025-01-07T17:15:02.323159+01:00,101.72,98.925,99.88,96.53,97.78,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T17:38:12.621700+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T17:50:00.777949+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T18:00:02.498273+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T18:15:02.415735+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T18:56:43.205915+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T19:25:38.354387+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T19:33:14.363785+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T19:33:17.670448+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T19:45:03.450967+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:00:02.695904+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:04:14.293190+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:04:35.219149+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:05:31.249328+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:05:50.419956+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:06:02.106271+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:08:51.237476+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:10:33.614280+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:30:02.628520+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:35:03.496589+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:36:26.832063+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:36:33.857917+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:40:57.439690+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:41:20.827718+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:42:10.753622+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T20:45:02.873884+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T22:13:30.253422+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T22:16:24.823185+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T22:36:36.618514+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T22:51:14.277938+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T23:16:06.639248+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T23:39:28.717128+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-07T23:51:02.715775+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T00:15:53.758420+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T00:36:31.358366+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T00:50:59.209482+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T02:19:16.859351+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T03:36:18.949964+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T04:03:51.308676+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T04:33:13.706649+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T04:51:05.546777+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T05:20:52.106742+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T05:40:50.611773+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T05:51:28.627563+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T06:16:54.332342+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T06:39:01.411629+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T06:51:05.119764+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T07:24:41.084911+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T07:44:39.578755+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T07:55:00.767410+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T08:16:07.660797+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T08:36:09.123482+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T08:50:59.915227+01:00,101.72,98.925,99.8,96.5,97.6,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T09:22:30.915461+01:00,101.72,98.925,99.88,96.53,97.78,101.725,95.325,101.65,102.025,100.375,100.45
2025-01-08T09:43:17.393850+01:00,101.72,98.925,99.83,96.5,97.73,101.725,95.3,101.65,102.025,100.375,100.45
2025-01-08T09:53:40.092830+01:00,101.72,98.925,99.9,96.5,97.75,101.725,95.3,101.65,102.025,100.375,100.45
2025-01-08T10:18:28.802222+01:00,101.72,98.9,99.89,96.49,97.74,101.725,95.275,101.65,102.025,100.35,100.425
2025-01-08T10:38:08.207076+01:00,101.72,98.9,99.87,96.475,97.72,101.725,95.275,101.65,102.025,100.35,100.425
2025-01-08T10:51:01.054014+01:00,101.72,98.9,99.86,96.475,97.68,101.725,95.275,101.65,102.025,100.35,100.425
2025-01-08T11:18:53.197820+01:00,101.72,98.9,99.85,96.475,97.67,101.725,95.275,101.65,102.025,100.35,100.425
2025-01-08T11:39:45.645233+01:00,101.72,98.9,99.83,96.45,97.65,101.725,95.275,101.65,102.025,100.35,100.425
2025-01-08T11:51:06.302346+01:00,101.72,98.9,99.82,96.45,97.64,101.725,95.275,101.65,102.025,100.35,100.425
2025-01-08T12:14:17.177696+01:00,101.72,98.9,99.78,96.425,97.6,101.725,95.25,101.65,102.025,100.35,100.425
2025-01-08T12:26:26.376441+01:00,101.72,98.875,99.78,96.425,97.6,101.725,95.25,101.65,102.025,100.325,100.4
2025-01-08T12:37:46.734823+01:00,101.72,98.875,99.77,96.4,97.59,101.725,95.225,101.65,102.025,100.325,100.4
2025-01-08T12:51:10.751095+01:00,101.72,98.875,99.75,96.425,97.525,101.725,95.225,101.65,102.025,100.325,100.4
2025-01-08T13:35:12.471712+01:00,101.72,98.8,99.675,96.325,97.425,101.725,95.175,101.65,102.025,100.25,100.325
2025-01-08T14:05:09.437371+01:00,101.72,98.8,99.72,96.325,97.52,101.725,95.175,101.65,102.025,100.28,100.325
2025-01-08T14:32:06.762633+01:00,101.72,98.8,99.71,96.325,97.51,101.725,95.175,101.65,102.025,100.27,100.325
2025-01-08T14:51:03.497802+01:00,101.72,98.775,99.69,96.3,97.52,101.725,95.175,101.65,102.025,100.28,100.3
2025-01-08T15:16:31.322496+01:00,101.72,98.8,99.72,96.33,97.55,101.725,95.2,101.65,102.025,100.31,100.325
2025-01-08T15:39:27.007543+01:00,101.72,98.75,99.625,96.3,97.4,101.725,95.15,101.65,102.025,100.2,100.275
2025-01-08T15:50:48.825490+01:00,101.72,98.75,99.7,96.31,97.53,101.725,95.125,101.65,102.025,100.29,100.275
2025-01-08T16:18:36.717636+01:00,101.72,98.75,99.64,96.275,97.47,101.725,95.175,101.65,102.025,100.25,100.275
2025-01-08T16:38:49.329449+01:00,101.72,98.75,99.64,96.275,97.47,101.725,95.175,101.65,102.025,100.25,100.275
2025-01-08T16:50:59.908254+01:00,101.72,98.775,99.65,96.3,97.4,101.725,95.2,101.65,102.025,100.225,100.3
2025-01-08T17:21:42.866744+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T17:44:10.311470+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T17:54:46.702183+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T18:14:44.598119+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T18:31:16.889612+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T18:51:10.676867+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T19:24:24.890578+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T19:44:30.739605+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T19:55:02.741600+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T20:13:23.741285+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T20:24:00.706845+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T20:37:08.465395+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T20:51:12.920649+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T21:18:34.928387+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T21:38:16.727439+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T21:51:02.564004+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T22:16:14.100766+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T22:36:45.331930+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T22:50:53.685729+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-08T23:13:31.303726+01:00,101.72,98.75,99.625,96.275,97.375,101.725,95.175,101.65,102.025,100.2,100.275
2025-01-09T09:01:06.064540+01:00,101.72,98.7,99.58,96.2,97.38,101.725,95.075,101.65,102.025,100.19,100.225
2025-01-09T09:32:42.115690+01:00,101.72,98.725,99.6,96.225,97.39,101.725,95.125,101.65,102.025,100.2,100.25
2025-01-09T09:49:34.527751+01:00,101.72,98.7,99.575,96.2,97.37,101.725,95.1,101.65,102.025,100.19,100.225
2025-01-09T10:13:55.990516+01:00,101.72,98.7,99.575,96.2,97.35,101.725,95.1,101.65,102.025,100.16,100.225
2025-01-09T10:30:01.121080+01:00,101.72,98.55,99.43,96.06,97.27,101.725,95.05,101.65,102.025,100.04,100.075
2025-01-09T10:40:27.500882+01:00,101.72,98.55,99.43,96.06,97.27,101.725,95.05,101.65,102.025,100.04,100.075
2025-01-09T10:48:57.847530+01:00,101.72,98.55,99.43,96.06,97.27,101.725,95.0,101.65,102.025,100.04,100.075
2025-01-09T11:14:03.306252+01:00,101.72,98.5,99.41,96.04,97.25,101.725,94.975,101.625,102.0,100.02,100.025
2025-01-09T11:34:48.335386+01:00,101.72,98.5,99.45,96.03,97.24,101.725,94.975,101.625,102.0,100.06,100.025
2025-01-09T11:49:00.288371+01:00,101.72,98.5,99.44,96.025,97.23,101.725,94.95,101.625,102.0,100.05,100.025
2025-01-09T12:10:48.179543+01:00,101.72,98.475,99.45,96.0,97.22,101.725,94.975,101.625,102.0,100.06,100.0
2025-01-09T12:23:54.634168+01:00,101.72,98.475,99.42,95.975,97.19,101.725,94.95,101.625,102.0,100.03,100.0
2025-01-09T12:35:37.333699+01:00,101.72,98.475,99.41,95.975,97.18,101.725,94.95,101.625,102.0,100.02,100.0
2025-01-09T12:48:57.149355+01:00,101.72,98.45,99.46,96.02,97.23,101.725,94.975,101.625,102.0,100.07,99.975
2025-01-09T13:25:05.382622+01:00,101.72,98.425,99.3,96.0,97.14,101.725,94.975,101.625,102.0,99.875,99.95
2025-01-09T13:58:02.970323+01:00,101.72,98.35,99.29,95.95,97.14,101.725,95.025,101.625,102.0,99.84,99.875
2025-01-09T14:24:02.366897+01:00,101.72,98.35,99.29,95.95,97.14,101.725,94.825,101.65,102.025,99.8,99.875
2025-01-09T14:38:37.800910+01:00,101.72,98.35,99.31,95.95,97.16,101.725,94.825,101.65,102.025,99.8,99.875
2025-01-09T14:48:59.347632+01:00,101.72,98.35,99.33,95.97,97.18,101.725,94.825,101.65,102.025,99.8,99.875
2025-01-09T15:12:06.762230+01:00,101.72,98.35,99.31,95.95,97.16,101.725,94.825,101.65,102.025,99.8,99.875
2025-01-09T15:31:10.138631+01:00,101.72,98.35,99.24,95.95,97.09,101.725,94.7,101.65,102.025,99.8,99.875
2025-01-09T15:48:45.746903+01:00,101.72,98.325,99.23,95.95,97.11,101.725,94.7,101.65,102.025,99.775,99.85
2025-01-09T16:13:32.981689+01:00,101.72,98.325,99.2,95.95,97.05,101.725,94.725,101.65,102.025,99.775,99.85
2025-01-09T16:30:16.969800+01:00,101.72,98.325,99.2,95.925,97.025,101.725,94.675,101.65,102.025,99.775,99.85
2025-01-09T16:41:02.232516+01:00,101.72,98.325,99.2,95.925,97.025,101.725,94.675,101.65,102.025,99.775,99.85
2025-01-09T16:49:16.154389+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T17:15:56.214371+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T17:42:40.850520+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T17:52:05.948393+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T18:11:24.290898+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T18:29:07.462247+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T18:39:05.402665+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-09T18:49:00.950839+01:00,101.72,98.3,99.175,95.9,97.0,101.725,94.65,101.65,102.025,99.75,99.825
2025-01-10T09:16:53.411164+01:00,101.72,98.2,99.15,95.84,97.01,101.725,94.55,101.65,102.025,99.67,99.725
2025-01-10T09:41:18.958250+01:00,101.72,98.225,99.17,95.86,97.03,101.725,94.575,101.65,102.025,99.69,99.75
2025-01-10T09:50:35.064796+01:00,101.72,98.2,99.14,95.8,96.94,101.725,94.55,101.65,102.025,99.65,99.725
2025-01-10T10:14:15.798584+01:00,101.72,98.3,99.175,95.8,96.93,101.725,94.55,101.55,101.925,99.75,99.825
2025-01-10T10:30:10.425738+01:00,101.72,98.3,99.175,95.825,96.94,101.725,94.8,101.575,101.95,99.75,99.825
2025-01-10T10:40:34.942104+01:00,101.72,98.3,99.175,95.825,96.94,101.725,94.8,101.575,101.95,99.75,99.825
2025-01-10T10:48:35.067289+01:00,101.72,98.3,99.175,95.8,96.93,101.725,94.6,101.575,101.95,99.75,99.825
2025-01-10T11:13:58.620606+01:00,101.72,98.25,99.125,95.8,96.93,101.725,94.6,101.575,101.95,99.7,99.775
2025-01-10T11:34:42.334028+01:00,101.72,98.25,99.14,95.8,96.95,101.725,94.6,101.575,101.95,99.7,99.775
2025-01-10T11:49:01.033911+01:00,101.72,98.25,99.13,95.775,96.94,101.725,94.6,101.575,101.95,99.9,99.775
2025-01-10T12:11:03.698341+01:00,101.72,98.25,99.13,95.775,96.94,101.725,94.6,101.575,101.95,99.9,99.775
2025-01-10T12:24:08.436191+01:00,101.72,98.225,99.12,95.775,96.93,101.725,94.6,101.575,101.95,99.9,99.75
2025-01-10T12:35:17.895457+01:00,101.72,98.25,99.125,95.775,96.92,101.725,94.6,101.575,101.95,99.9,99.775
2025-01-10T12:48:41.307856+01:00,101.72,98.25,99.125,95.775,96.92,101.725,94.575,101.575,101.95,99.9,99.775
2025-01-10T13:24:56.161390+01:00,101.72,98.25,99.15,95.79,96.96,101.725,94.6,101.575,101.95,99.9,99.775
2025-01-10T13:57:53.880481+01:00,101.72,98.25,99.16,95.8,96.92,101.725,94.575,101.6,101.975,99.9,99.775
2025-01-10T14:22:30.323526+01:00,101.72,98.225,99.11,95.75,96.89,101.725,94.575,101.6,101.975,99.9,99.75
2025-01-10T14:36:28.033318+01:00,101.72,98.225,99.1,95.675,96.775,101.725,94.55,101.6,101.975,99.675,99.75
2025-01-10T14:48:51.773437+01:00,101.72,98.2,99.075,95.625,96.725,101.725,94.5,101.6,101.975,99.65,99.725
2025-01-10T15:12:21.439732+01:00,101.72,98.15,99.025,95.65,96.75,101.725,94.5,101.6,101.975,99.6,99.675
2025-01-10T15:31:23.829584+01:00,101.72,98.175,99.05,95.675,96.775,101.725,94.55,101.6,101.975,99.625,99.7
2025-01-10T15:48:57.094589+01:00,101.72,98.175,99.05,95.7,96.8,101.725,94.55,101.6,101.975,99.625,99.7
2025-01-10T16:12:34.311745+01:00,101.72,98.175,99.05,95.675,96.775,101.725,94.55,101.6,101.975,99.625,99.7
2025-01-10T16:29:32.273428+01:00,101.72,98.175,99.05,95.675,96.775,101.725,94.55,101.6,101.975,99.625,99.7
2025-01-10T16:39:59.069104+01:00,101.72,98.175,99.05,95.7,96.8,101.725,94.55,101.6,101.975,99.625,99.7
2025-01-10T16:48:54.816838+01:00,101.72,98.175,99.05,95.675,96.775,101.725,94.55,101.6,101.975,99.625,99.7
2025-01-10T17:15:52.297059+01:00,101.72,98.15,99.025,95.65,96.75,101.725,94.525,101.6,101.975,99.6,99.675
2025-01-10T17:42:53.872636+01:00,101.72,98.15,99.025,95.65,96.75,101.725,94.525,101.6,101.975,99.6,99.675
2025-01-10T17:50:53.877027+01:00,101.72,98.15,99.025,95.65,96.75,101.725,94.525,101.6,101.975,99.6,99.675
